symbol,timestamp,datetime,open,high,low,close,volume,open_interest
RELIANCE,1765338360.0,2025-12-10 09:16:00,1533.8,1537.1,1533.1,1536.3,69434.0,0.0
RELIANCE,1765338420.0,2025-12-10 09:17:00,1536.1,1537.5,1535.3,1535.5,62008.0,0.0
RELIANCE,1765338480.0,2025-12-10 09:18:00,1535.5,1538.4,1535.5,1538.4,35272.0,0.0
RELIANCE,1765338540.0,2025-12-10 09:19:00,1538.4,1539.5,1538.3,1539.2,45363.0,0.0
RELIANCE,1765338600.0,2025-12-10 09:20:00,1539.0,1539.8,1537.0,1537.1,36471.0,0.0
RELIANCE,1765338660.0,2025-12-10 09:21:00,1537.6,1538.0,1537.1,1537.8,14342.0,0.0
RELIANCE,1765338720.0,2025-12-10 09:22:00,1538.0,1539.2,1537.8,1538.0,38266.0,0.0
RELIANCE,1765338780.0,2025-12-10 09:23:00,1537.9,1538.9,1537.9,1538.8,18008.0,0.0
RELIANCE,1765338840.0,2025-12-10 09:24:00,1538.8,1538.8,1537.8,1537.9,17761.0,0.0
RELIANCE,1765338900.0,2025-12-10 09:25:00,1537.9,1538.2,1537.0,1537.4,29165.0,0.0
RELIANCE,1765338960.0,2025-12-10 09:26:00,1537.6,1538.4,1537.1,1538.3,18607.0,0.0
RELIANCE,1765339020.0,2025-12-10 09:27:00,1538.3,1538.3,1537.0,1538.0,26710.0,0.0
RELIANCE,1765339080.0,2025-12-10 09:28:00,1538.1,1538.6,1538.0,1538.4,19789.0,0.0
RELIANCE,1765339140.0,2025-12-10 09:29:00,1538.4,1539.4,1538.2,1539.3,23247.0,0.0
RELIANCE,1765339200.0,2025-12-10 09:30:00,1539.4,1540.4,1539.3,1540.3,29711.0,0.0
RELIANCE,1765339260.0,2025-12-10 09:31:00,1540.3,1540.3,1539.2,1539.4,24473.0,0.0
RELIANCE,1765339320.0,2025-12-10 09:32:00,1539.4,1539.6,1539.0,1539.2,19956.0,0.0
RELIANCE,1765339380.0,2025-12-10 09:33:00,1539.1,1539.2,1537.8,1538.6,23575.0,0.0
RELIANCE,1765339440.0,2025-12-10 09:34:00,1538.6,1539.0,1538.6,1539.0,10948.0,0.0
RELIANCE,1765339500.0,2025-12-10 09:35:00,1539.0,1539.6,1539.0,1539.6,33633.0,0.0
RELIANCE,1765339560.0,2025-12-10 09:36:00,1539.7,1540.6,1539.6,1540.5,19161.0,0.0
RELIANCE,1765339620.0,2025-12-10 09:37:00,1540.4,1541.0,1540.4,1540.7,28254.0,0.0
RELIANCE,1765339680.0,2025-12-10 09:38:00,1540.8,1541.0,1538.3,1538.3,64480.0,0.0
RELIANCE,1765339740.0,2025-12-10 09:39:00,1538.2,1539.1,1538.1,1538.3,25028.0,0.0
RELIANCE,1765339800.0,2025-12-10 09:40:00,1538.3,1538.5,1537.2,1537.5,10261.0,0.0
RELIANCE,1765339860.0,2025-12-10 09:41:00,1537.5,1537.8,1537.3,1537.5,4880.0,0.0
RELIANCE,1765339920.0,2025-12-10 09:42:00,1537.8,1538.2,1537.5,1537.9,13741.0,0.0
RELIANCE,1765339980.0,2025-12-10 09:43:00,1538.0,1538.1,1537.8,1538.0,13108.0,0.0
RELIANCE,1765340040.0,2025-12-10 09:44:00,1538.0,1538.0,1537.1,1537.4,12372.0,0.0
RELIANCE,1765340100.0,2025-12-10 09:45:00,1537.6,1539.3,1537.4,1539.1,11511.0,0.0
RELIANCE,1765340160.0,2025-12-10 09:46:00,1539.2,1539.5,1538.8,1538.8,35138.0,0.0
RELIANCE,1765340220.0,2025-12-10 09:47:00,1538.8,1539.4,1538.2,1538.2,13754.0,0.0
RELIANCE,1765340280.0,2025-12-10 09:48:00,1538.5,1538.5,1537.3,1537.9,4007.0,0.0
RELIANCE,1765340340.0,2025-12-10 09:49:00,1538.0,1538.0,1536.5,1536.7,10806.0,0.0
RELIANCE,1765340400.0,2025-12-10 09:50:00,1536.5,1537.1,1535.7,1535.7,9762.0,0.0
RELIANCE,1765340460.0,2025-12-10 09:51:00,1535.8,1537.1,1535.7,1536.9,22538.0,0.0
RELIANCE,1765340520.0,2025-12-10 09:52:00,1537.1,1537.2,1536.5,1537.0,5658.0,0.0
RELIANCE,1765340580.0,2025-12-10 09:53:00,1537.0,1537.0,1536.5,1536.6,3741.0,0.0
RELIANCE,1765340640.0,2025-12-10 09:54:00,1537.0,1537.0,1536.2,1536.7,4126.0,0.0
RELIANCE,1765340700.0,2025-12-10 09:55:00,1536.7,1536.8,1535.3,1535.5,10961.0,0.0
RELIANCE,1765340760.0,2025-12-10 09:56:00,1535.6,1535.7,1535.4,1535.7,4599.0,0.0
RELIANCE,1765340820.0,2025-12-10 09:57:00,1535.5,1535.7,1535.0,1535.0,8938.0,0.0
RELIANCE,1765340880.0,2025-12-10 09:58:00,1535.0,1535.3,1534.3,1534.4,7874.0,0.0
RELIANCE,1765340940.0,2025-12-10 09:59:00,1535.1,1535.1,1533.2,1533.9,12824.0,0.0
RELIANCE,1765341000.0,2025-12-10 10:00:00,1534.0,1534.6,1534.0,1534.0,3885.0,0.0
RELIANCE,1765341060.0,2025-12-10 10:01:00,1534.4,1535.0,1534.1,1535.0,4393.0,0.0
RELIANCE,1765341120.0,2025-12-10 10:02:00,1534.7,1535.5,1534.7,1535.5,8496.0,0.0
RELIANCE,1765341180.0,2025-12-10 10:03:00,1535.5,1535.6,1535.1,1535.2,5181.0,0.0
RELIANCE,1765341240.0,2025-12-10 10:04:00,1535.5,1535.5,1535.1,1535.1,10695.0,0.0
RELIANCE,1765341300.0,2025-12-10 10:05:00,1535.5,1535.9,1535.0,1535.9,11553.0,0.0
RELIANCE,1765341360.0,2025-12-10 10:06:00,1535.8,1537.0,1535.5,1536.9,13716.0,0.0
RELIANCE,1765341420.0,2025-12-10 10:07:00,1536.9,1537.1,1536.5,1536.6,18053.0,0.0
RELIANCE,1765341480.0,2025-12-10 10:08:00,1536.9,1538.8,1536.7,1538.8,12656.0,0.0
RELIANCE,1765341540.0,2025-12-10 10:09:00,1538.8,1539.0,1537.7,1538.2,19804.0,0.0
RELIANCE,1765341600.0,2025-12-10 10:10:00,1538.0,1539.5,1538.0,1539.3,10745.0,0.0
RELIANCE,1765341660.0,2025-12-10 10:11:00,1539.3,1542.0,1538.6,1541.8,79841.0,0.0
RELIANCE,1765341720.0,2025-12-10 10:12:00,1541.8,1542.9,1541.5,1542.8,26449.0,0.0
RELIANCE,1765341780.0,2025-12-10 10:13:00,1542.8,1542.9,1542.5,1542.8,16657.0,0.0
RELIANCE,1765341840.0,2025-12-10 10:14:00,1542.8,1542.9,1541.6,1541.6,27326.0,0.0
RELIANCE,1765341900.0,2025-12-10 10:15:00,1541.6,1542.9,1541.4,1542.3,16431.0,0.0
RELIANCE,1765341960.0,2025-12-10 10:16:00,1542.1,1543.6,1540.7,1542.6,55599.0,0.0
RELIANCE,1765342020.0,2025-12-10 10:17:00,1542.9,1543.8,1542.4,1543.5,25859.0,0.0
RELIANCE,1765342080.0,2025-12-10 10:18:00,1543.5,1544.7,1541.2,1541.5,31692.0,0.0
RELIANCE,1765342140.0,2025-12-10 10:19:00,1541.5,1542.0,1540.4,1541.0,20299.0,0.0
RELIANCE,1765342200.0,2025-12-10 10:20:00,1541.6,1542.0,1540.9,1541.5,7864.0,0.0
RELIANCE,1765342260.0,2025-12-10 10:21:00,1541.9,1542.2,1541.3,1541.3,7956.0,0.0
RELIANCE,1765342320.0,2025-12-10 10:22:00,1541.7,1541.9,1541.3,1541.5,8270.0,0.0
RELIANCE,1765342380.0,2025-12-10 10:23:00,1541.6,1542.5,1541.5,1542.5,4385.0,0.0
RELIANCE,1765342440.0,2025-12-10 10:24:00,1542.3,1542.5,1541.7,1542.0,4758.0,0.0
RELIANCE,1765342500.0,2025-12-10 10:25:00,1542.0,1542.0,1541.4,1541.5,20248.0,0.0
RELIANCE,1765342560.0,2025-12-10 10:26:00,1541.5,1543.0,1541.2,1542.7,24208.0,0.0
RELIANCE,1765342620.0,2025-12-10 10:27:00,1542.7,1542.7,1541.1,1541.6,10647.0,0.0
RELIANCE,1765342680.0,2025-12-10 10:28:00,1541.6,1541.8,1539.1,1539.1,25281.0,0.0
RELIANCE,1765342740.0,2025-12-10 10:29:00,1539.4,1540.3,1539.4,1539.5,8011.0,0.0
RELIANCE,1765342800.0,2025-12-10 10:30:00,1539.6,1545.0,1539.1,1543.5,186365.0,0.0
RELIANCE,1765342860.0,2025-12-10 10:31:00,1543.9,1547.0,1543.9,1546.3,49019.0,0.0
RELIANCE,1765342920.0,2025-12-10 10:32:00,1546.3,1547.2,1545.2,1545.4,32365.0,0.0
RELIANCE,1765342980.0,2025-12-10 10:33:00,1545.4,1546.0,1545.1,1545.2,10339.0,0.0
RELIANCE,1765343040.0,2025-12-10 10:34:00,1545.5,1546.4,1544.6,1546.3,21814.0,0.0
RELIANCE,1765343100.0,2025-12-10 10:35:00,1546.3,1547.5,1546.2,1547.2,23412.0,0.0
RELIANCE,1765343160.0,2025-12-10 10:36:00,1546.9,1547.5,1546.4,1546.4,16282.0,0.0
RELIANCE,1765343220.0,2025-12-10 10:37:00,1546.5,1546.8,1545.3,1545.9,21452.0,0.0
RELIANCE,1765343280.0,2025-12-10 10:38:00,1545.9,1546.7,1545.3,1546.0,35354.0,0.0
RELIANCE,1765343340.0,2025-12-10 10:39:00,1545.9,1546.7,1545.3,1545.5,47473.0,0.0
RELIANCE,1765343400.0,2025-12-10 10:40:00,1545.5,1545.5,1544.3,1544.5,28824.0,0.0
RELIANCE,1765343460.0,2025-12-10 10:41:00,1544.9,1545.0,1543.6,1544.0,34557.0,0.0
RELIANCE,1765343520.0,2025-12-10 10:42:00,1544.5,1545.4,1544.1,1545.0,17056.0,0.0
RELIANCE,1765343580.0,2025-12-10 10:43:00,1545.3,1545.9,1545.1,1545.3,18246.0,0.0
RELIANCE,1765343640.0,2025-12-10 10:44:00,1545.7,1546.5,1545.2,1546.0,18394.0,0.0
RELIANCE,1765343700.0,2025-12-10 10:45:00,1546.4,1546.7,1545.1,1545.9,24525.0,0.0
RELIANCE,1765343760.0,2025-12-10 10:46:00,1545.9,1546.1,1545.0,1545.8,7346.0,0.0
RELIANCE,1765343820.0,2025-12-10 10:47:00,1545.8,1546.0,1545.3,1545.4,13759.0,0.0
RELIANCE,1765343880.0,2025-12-10 10:48:00,1545.5,1546.0,1545.3,1545.5,12058.0,0.0
RELIANCE,1765343940.0,2025-12-10 10:49:00,1546.0,1546.0,1544.1,1545.0,17663.0,0.0
RELIANCE,1765344000.0,2025-12-10 10:50:00,1545.0,1545.2,1544.2,1544.2,11503.0,0.0
RELIANCE,1765344060.0,2025-12-10 10:51:00,1544.2,1544.6,1543.5,1544.3,13616.0,0.0
RELIANCE,1765344120.0,2025-12-10 10:52:00,1544.3,1544.3,1543.7,1543.9,5482.0,0.0
